Frequency (Hz),Amplitude
9.362948049001813544e-01,1.175538753815532597e-04
9.396268148820325905e-01,1.192240038537094614e-04
9.429588248638837156e-01,1.162572996724403000e-04
9.462908348457349517e-01,1.180114281081349261e-04
9.496228448275860767e-01,1.205676387075211436e-04
9.529548548094373128e-01,1.119803185073655645e-04
9.562868647912884379e-01,1.204377247452244180e-04
9.596188747731396740e-01,1.167910191477663671e-04
9.629508847549907991e-01,1.185576901238823947e-04
9.662828947368420351e-01,1.118249231541734034e-04
9.696149047186931602e-01,1.115036571171377551e-04
9.729469147005443963e-01,1.120936288236094609e-04
9.762789246823955214e-01,1.109367655203408122e-04
9.796109346642467575e-01,1.134657377246203774e-04
9.829429446460978825e-01,1.155716038747471179e-04
9.862749546279491186e-01,1.176873727552715549e-04
9.896069646098002437e-01,1.268460307902709251e-04
9.929389745916514798e-01,1.134776016790565241e-04
9.962709845735026049e-01,1.176641123268249421e-04
9.996029945553537299e-01,1.347734678201025404e-04
1.002935004537204966e+00,1.646086230009502602e-04
1.006267014519056202e+00,1.270927643163208276e-04
1.009599024500907216e+00,8.652585724724638988e-05
1.012931034482758452e+00,3.189274546483243503e-04
1.016263044464609688e+00,9.735558117637471763e-05
1.019595054446460924e+00,1.271175445373105839e-04
1.022927064428311938e+00,6.821005862974150954e-05
1.026259074410163175e+00,4.766382272471957646e-05
1.029591084392014411e+00,4.397078903727976904e-05
1.032923094373865647e+00,6.909654379918095510e-05
1.036255104355716661e+00,7.403821136181783019e-05
1.039587114337567897e+00,6.372512241730113997e-05
1.042919124319419133e+00,7.286922633703717578e-05
1.046251134301270369e+00,7.521543688847907915e-05
1.049583144283121383e+00,7.540865231330967134e-05
1.052915154264972619e+00,8.236922155867449356e-05
1.056247164246823855e+00,7.965650401444821676e-05
1.059579174228675091e+00,7.782625376443283059e-05
1.062911184210526105e+00,7.326312093201145449e-05
1.066243194192377342e+00,7.527901828565876266e-05
1.069575204174228578e+00,7.345147164594431730e-05
1.072907214156079814e+00,7.481096741744897559e-05
1.076239224137930828e+00,7.088953101920785881e-05
1.079571234119782064e+00,7.702861755040681644e-05
1.082903244101633300e+00,7.463092639876725012e-05
1.086235254083484536e+00,7.671709564696547687e-05
1.089567264065335550e+00,7.431913640992520299e-05
1.092899274047186786e+00,7.472476269586693712e-05
1.096231284029038022e+00,7.099312301230375588e-05
1.099563294010889258e+00,7.015151736607726598e-05
1.102895303992740272e+00,7.540939647481095841e-05
1.106227313974591508e+00,7.270919410893789190e-05
1.109559323956442745e+00,7.063929217869787465e-05
1.112891333938293981e+00,7.523899632316234599e-05
1.116223343920144995e+00,6.879008142146074358e-05
1.119555353901996231e+00,6.740727751328886544e-05
1.122887363883847467e+00,6.959731802365754329e-05
1.126219373865698703e+00,6.608180289230566591e-05
1.129551383847549717e+00,6.838194091927995782e-05
1.132883393829400953e+00,6.430985777550308981e-05
1.136215403811252189e+00,6.557073120568837534e-05
1.139547413793103203e+00,6.355854971578779968e-05
1.142879423774954439e+00,6.420888190869183227e-05
1.146211433756805675e+00,6.186507165792124656e-05
1.149543443738656912e+00,6.208344737690525120e-05
1.152875453720507926e+00,6.683030528302758542e-05
1.156207463702359162e+00,6.475468670494564395e-05
1.159539473684210398e+00,6.403777505022428698e-05
1.162871483666061634e+00,6.376090821339558867e-05
1.166203493647912648e+00,6.396588104683432693e-05
1.169535503629763884e+00,6.454445498896934947e-05
1.172867513611615120e+00,6.013719883138883690e-05
1.176199523593466356e+00,6.342576807390640724e-05
