Frequency (Hz),Amplitude
8.850982532751091592e-01,1.226253519764341427e-05
8.867016921397380402e-01,1.431988759899550428e-05
8.883051310043668103e-01,1.275180522071557885e-05
8.899085698689956914e-01,1.430235307940098900e-05
8.915120087336244614e-01,1.800251571791327448e-05
8.931154475982533425e-01,2.703308612978340338e-05
8.947188864628821126e-01,4.095579844336807952e-05
8.963223253275109936e-01,2.170556799592024562e-05
8.979257641921397637e-01,1.614450263039945288e-05
8.995292030567685337e-01,2.122932800343207936e-05
9.011326419213974148e-01,1.837085351980650687e-05
9.027360807860261849e-01,1.646167690201687771e-05
9.043395196506550660e-01,1.787451947305016250e-05
9.059429585152838360e-01,1.551075079798492899e-05
9.075463973799127171e-01,1.411929167105866681e-05
9.091498362445414871e-01,1.690920297957473783e-05
9.107532751091703682e-01,1.720011367458379895e-05
9.123567139737991383e-01,1.312774485586111602e-05
9.139601528384280194e-01,1.301468418027138500e-05
9.155635917030567894e-01,1.772939766478138284e-05
9.171670305676856705e-01,3.055004736036966509e-05
9.187704694323144405e-01,2.614389020199362897e-05
9.203739082969432106e-01,3.333981686245246983e-05
9.219773471615720917e-01,2.333255737422630495e-05
9.235807860262008617e-01,1.623511086768837132e-05
9.251842248908297428e-01,1.417011585946056665e-05
9.267876637554585129e-01,1.846219341719285942e-05
9.283911026200873939e-01,1.287837619285829705e-05
9.299945414847161640e-01,1.863241497031814176e-05
