Frequency (Hz),Amplitude
4.764774274047186564e-01,9.706704698203032959e-04
4.798094373865698370e-01,1.034727815736397310e-03
4.831414473684210176e-01,1.085252413050708962e-03
4.864734573502721982e-01,1.160595476558900141e-03
4.898054673321233787e-01,1.235662914862752180e-03
4.931374773139745593e-01,1.314111302832699640e-03
4.964694872958257399e-01,1.403757635280067535e-03
4.998014972776768650e-01,1.521585313450902598e-03
5.031335072595281011e-01,1.751333208905590192e-03
5.064655172413792261e-01,6.360261147212023687e-03
5.097975272232304622e-01,5.554082421864899033e-03
5.131295372050815873e-01,4.228450840531817675e-03
5.164615471869328234e-01,4.510960665244060849e-03
5.197935571687839484e-01,5.404848414030283439e-03
5.231255671506351845e-01,7.183746007935152070e-03
5.264575771324863096e-01,1.129834648088736890e-02
5.297895871143375457e-01,2.818869675768582994e-02
5.331215970961886708e-01,5.149799749920140612e-02
5.364536070780399069e-01,1.307657622401292054e-02
5.397856170598910319e-01,7.502163441839981330e-03
5.431176270417422680e-01,5.236558110489319615e-03
5.464496370235933931e-01,4.013077037992267629e-03
5.497816470054446292e-01,3.268167758724061650e-03
5.531136569872957542e-01,2.762188236649762343e-03
5.564456669691469903e-01,2.485389656769725151e-03
5.597776769509981154e-01,2.045831229460512348e-03
5.631096869328493515e-01,1.823206681395280219e-03
5.664416969147004766e-01,1.647577722584513170e-03
5.697737068965516016e-01,1.502281803778542698e-03
5.731057168784028377e-01,1.379881110117247905e-03
5.764377268602539628e-01,1.254671491305647162e-03
5.797697368421051989e-01,1.175409524603857839e-03
5.831017468239563240e-01,1.091883786212337944e-03
5.864337568058075600e-01,1.024614394253148004e-03
5.897657667876586851e-01,9.651484757843138392e-04
5.930977767695099212e-01,9.103464434181888056e-04
5.964297867513610463e-01,8.640436593672925309e-04
5.997617967332122824e-01,8.308539305618763571e-04
6.030938067150634074e-01,7.849237471894006087e-04
6.064258166969146435e-01,7.525344660918493762e-04
6.097578266787657686e-01,7.152774973738382442e-04
6.130898366606170047e-01,6.859766226314131495e-04
6.164218466424681298e-01,6.558289226763689122e-04
6.197538566243193658e-01,6.300480809448206392e-04
6.230858666061704909e-01,6.056957057046574245e-04
6.264178765880217270e-01,5.848052821345585362e-04
6.297498865698728521e-01,5.640957985564682645e-04
6.330818965517240882e-01,5.428183349156428866e-04
6.364139065335752132e-01,5.227716861564386331e-04
6.397459165154264493e-01,5.101610873713683563e-04
6.430779264972775744e-01,4.901439093629655300e-04
6.464099364791288105e-01,4.745613623068795648e-04
6.497419464609799356e-01,4.681617962251338185e-04
6.530739564428311716e-01,4.525166373674115909e-04
6.564059664246822967e-01,4.400543861855408471e-04
6.597379764065335328e-01,4.267536388066115968e-04
6.630699863883846579e-01,4.226928536171024701e-04
6.664019963702358940e-01,4.075849787751189570e-04
6.697340063520870190e-01,3.982925177562367702e-04
6.730660163339382551e-01,3.828290187851553466e-04
6.763980263157893802e-01,3.749519751043219355e-04
6.797300362976406163e-01,3.686866202372450952e-04
6.830620462794917414e-01,3.607488267375942733e-04
6.863940562613429774e-01,3.586729134851101295e-04
6.897260662431941025e-01,3.463611188928321025e-04
6.930580762250453386e-01,3.384752190646915992e-04
6.963900862068964637e-01,3.306519625669954599e-04
6.997220961887476998e-01,3.234585022216670235e-04
7.030541061705988248e-01,3.175171206779644367e-04
7.063861161524500609e-01,3.125526654833567469e-04
7.097181261343011860e-01,3.044127603395921757e-04
7.130501361161523111e-01,2.995411886139832209e-04
7.163821460980035472e-01,2.950120557476097489e-04
7.197141560798546722e-01,2.871081216939580820e-04
7.230461660617059083e-01,2.818782181538505619e-04
7.263781760435570334e-01,2.782538268416291888e-04
7.297101860254082695e-01,2.753857158344422931e-04
7.330421960072593945e-01,2.705648285729592606e-04
7.363742059891106306e-01,2.630448486038382792e-04
7.397062159709617557e-01,2.580748210155242388e-04
7.430382259528129918e-01,2.523352909342939246e-04
7.463702359346641169e-01,2.501725168678457811e-04
7.497022459165153530e-01,2.433081164878428046e-04
7.530342558983664780e-01,2.411188621484348829e-04
7.563662658802177141e-01,2.411103659991303361e-04
7.596982758620688392e-01,2.357446250187280419e-04
7.630302858439200753e-01,2.333423189984184360e-04
7.663622958257712003e-01,2.321502830194437691e-04
7.696943058076224364e-01,2.272246679754544275e-04
7.730263157894735615e-01,2.234875226329271396e-04
7.763583257713247976e-01,2.224291573519140855e-04
7.796903357531759227e-01,2.175373165933173591e-04
7.830223457350271588e-01,2.123027174163264472e-04
7.863543557168782838e-01,2.092207538149903337e-04
7.896863656987295199e-01,2.071456246694316290e-04
7.930183756805806450e-01,2.020552175493884727e-04
7.963503856624318811e-01,2.047244865146955416e-04
7.996823956442830061e-01,1.991078209430489085e-04
8.030144056261342422e-01,1.993090921959411472e-04
8.063464156079853673e-01,1.990309163436835465e-04
8.096784255898366034e-01,1.951808301631149662e-04
8.130104355716877285e-01,1.926931082980552496e-04
