Frequency (Hz),Amplitude
1.510771457765667458e+00,4.499138539848630093e-05
1.514106494096276068e+00,3.872527148732907024e-05
1.517441530426884455e+00,3.976823958226810335e-05
1.520776566757493065e+00,4.166480451939790516e-05
1.524111603088101674e+00,4.067077314850582424e-05
1.527446639418710284e+00,4.469116433331619069e-05
1.530781675749318671e+00,3.927738728898951052e-05
1.534116712079927280e+00,3.957477159474283540e-05
1.537451748410535890e+00,4.069160718593485955e-05
1.540786784741144277e+00,3.344735390649665143e-05
1.544121821071752887e+00,4.695718300151828126e-05
1.547456857402361496e+00,3.885089787961534634e-05
1.550791893732969884e+00,3.339838045255188271e-05
1.554126930063578493e+00,3.976458158014125130e-05
1.557461966394187103e+00,3.531357020485705766e-05
1.560797002724795490e+00,3.740686611749140776e-05
1.564132039055404100e+00,3.736515321391289626e-05
1.567467075386012709e+00,5.831013021362224939e-05
1.570802111716621097e+00,1.056213036144354700e-04
1.574137148047229706e+00,4.039709057224580215e-05
1.577472184377838316e+00,3.235671309966364176e-05
1.580807220708446703e+00,2.586003986894642458e-05
1.584142257039055313e+00,1.528779469901387855e-05
1.587477293369663922e+00,1.741174451202142674e-05
1.590812329700272310e+00,3.537850983892458354e-05
1.594147366030880919e+00,1.300910603356279988e-04
1.597482402361489529e+00,2.260533629804551943e-04
1.600817438692097916e+00,1.151579220076436364e-04
1.604152475022706525e+00,8.283703080869219261e-05
1.607487511353315135e+00,7.328012045650515228e-05
1.610822547683923522e+00,6.298200760680468648e-05
1.614157584014532132e+00,6.042018251310517528e-05
1.617492620345140741e+00,5.271637068598340194e-05
1.620827656675749129e+00,5.135332774394932450e-05
1.624162693006357738e+00,5.427093523570949421e-05
1.627497729336966348e+00,5.741552450885996779e-05
1.630832765667574735e+00,5.754662891870265345e-05
1.634167801998183345e+00,5.265212561597496172e-05
1.637502838328791954e+00,4.916049885330702114e-05
1.640837874659400342e+00,5.587066510247542611e-05
1.644172910990008951e+00,4.951565473822678632e-05
1.647507947320617561e+00,4.484840470774518925e-05
1.650842983651226170e+00,6.174336475136987692e-05
1.654178019981834558e+00,4.528174978478172229e-05
1.657513056312443167e+00,4.821895175535213351e-05
1.660848092643051777e+00,4.474900845713083032e-05
1.664183128973660164e+00,3.995671082166192236e-05
1.667518165304268773e+00,4.596267687994729970e-05
1.670853201634877383e+00,4.921132398317228774e-05
1.674188237965485770e+00,5.069982506488631557e-05
1.677523274296094380e+00,4.491529446970773861e-05
1.680858310626702989e+00,4.756789723704982155e-05
1.684193346957311377e+00,4.596612671609303573e-05
1.687528383287919986e+00,4.917422223354274625e-05
1.690863419618528596e+00,4.642173397358306450e-05
1.694198455949136983e+00,4.550369888392260490e-05
1.697533492279745593e+00,4.550231619700511514e-05
1.700868528610354202e+00,4.041347971964843257e-05
1.704203564940962590e+00,4.256886637514633730e-05
1.707538601271571199e+00,4.446663860412407369e-05
1.710873637602179809e+00,4.201300849435577123e-05
1.714208673932788196e+00,4.258191137141920714e-05
1.717543710263396806e+00,4.481586076029116564e-05
1.720878746594005415e+00,4.082272345181783076e-05
1.724213782924613803e+00,3.522105762402593976e-05
1.727548819255222412e+00,3.555103855806738243e-05
1.730883855585831022e+00,4.286317123965318715e-05
1.734218891916439409e+00,4.267792911699897315e-05
1.737553928247048018e+00,4.084003707378743530e-05
1.740888964577656628e+00,4.355475929169424002e-05
1.744224000908265015e+00,4.260194650884860764e-05
1.747559037238873625e+00,4.102685337425205140e-05
1.750894073569482234e+00,4.102020840759466582e-05
1.754229109900090622e+00,3.854289082209423650e-05
1.757564146230699231e+00,3.882988317549432961e-05
1.760899182561307841e+00,4.093032091991204640e-05
1.764234218891916228e+00,3.640379090650733648e-05
1.767569255222524838e+00,4.164600254861182822e-05
1.770904291553133447e+00,3.914934365049816832e-05
1.774239327883742057e+00,4.086164747648712620e-05
1.777574364214350444e+00,3.634930859039680050e-05
1.780909400544959054e+00,3.901417228278674705e-05
1.784244436875567663e+00,3.909891446396800683e-05
1.787579473206176051e+00,3.563507644525422716e-05
1.790914509536784660e+00,3.807743798037065483e-05
1.794249545867393270e+00,4.049483504039796895e-05
1.797584582198001657e+00,3.619505973767273650e-05
1.800919618528610266e+00,3.840746114716559926e-05
1.804254654859218876e+00,3.713601606525773774e-05
1.807589691189827263e+00,3.445526428658087539e-05
1.810924727520435873e+00,3.637979812340551901e-05
1.814259763851044482e+00,3.909481616140475822e-05
1.817594800181652870e+00,3.787318914607410987e-05
1.820929836512261479e+00,3.502821173199369733e-05
1.824264872842870089e+00,3.606085529063020014e-05
1.827599909173478476e+00,3.564466189827382025e-05
1.830934945504087086e+00,3.532053402559821799e-05
1.834269981834695695e+00,3.637292133566198199e-05
1.837605018165304083e+00,3.867837796360640816e-05
1.840940054495912692e+00,3.955312179654488089e-05
1.844275090826521302e+00,3.554099490004812377e-05
1.847610127157129689e+00,3.298143582671108671e-05
1.850945163487738299e+00,3.640793177307185207e-05
1.854280199818346908e+00,3.505695749929452356e-05
1.857615236148955296e+00,3.344703188124641547e-05
1.860950272479563905e+00,3.456886249143476328e-05
1.864285308810172515e+00,3.738240561227661066e-05
1.867620345140780902e+00,3.462876700916074868e-05
1.870955381471389511e+00,3.467100747900550686e-05
1.874290417801998121e+00,3.396809762229391973e-05
1.877625454132606508e+00,3.508036195570426953e-05
1.880960490463215118e+00,3.478181349114002168e-05
1.884295526793823727e+00,3.415356762039312844e-05
1.887630563124432115e+00,3.626861128468812298e-05
1.890965599455040724e+00,3.381255666919192400e-05
1.894300635785649334e+00,3.525200633861308636e-05
1.897635672116257943e+00,3.398408713611588040e-05
1.900970708446866331e+00,3.430536979401460087e-05
1.904305744777474940e+00,3.446994302986357403e-05
1.907640781108083550e+00,3.321682374196665498e-05
1.910975817438691937e+00,3.436565825674665751e-05
1.914310853769300547e+00,3.463327099279759746e-05
1.917645890099909156e+00,3.664403328794358571e-05
1.920980926430517544e+00,3.458535295803640285e-05
1.924315962761126153e+00,3.378272982466265495e-05
1.927650999091734763e+00,3.166492522480820652e-05
1.930986035422343150e+00,3.422734938796674219e-05
