Frequency (Hz),Amplitude
5.097975272232304622e-01,2.068824581826609124e-02
5.131295372050815873e-01,4.360584340263723435e-02
5.164615471869328234e-01,4.386250175557456984e-03
5.197935571687839484e-01,6.224316770112630270e-04
5.231255671506351845e-01,3.299654664993835452e-04
5.264575771324863096e-01,2.397796860961382589e-04
5.297895871143375457e-01,2.563472371886259217e-04
5.331215970961886708e-01,2.918803601553815420e-04
5.364536070780399069e-01,2.414687290754009082e-04
5.397856170598910319e-01,2.586018335396055696e-04
5.431176270417422680e-01,2.249924317460953130e-04
5.464496370235933931e-01,2.291444505908549927e-04
5.497816470054446292e-01,2.267831619378000703e-04
5.531136569872957542e-01,2.055519376811871157e-04
5.564456669691469903e-01,2.111402305584566185e-04
5.597776769509981154e-01,2.006636200145084977e-04
5.631096869328493515e-01,1.852142531612449030e-04
5.664416969147004766e-01,1.872330605289624858e-04
5.697737068965516016e-01,1.653731244042742259e-04
5.731057168784028377e-01,1.599194186381380561e-04
5.764377268602539628e-01,1.583720734013402301e-04
5.797697368421051989e-01,1.526407860103713211e-04
5.831017468239563240e-01,1.472996556346936581e-04
5.864337568058075600e-01,1.424107358181855301e-04
5.897657667876586851e-01,1.388505399065112229e-04
5.930977767695099212e-01,1.355555163227462349e-04
5.964297867513610463e-01,1.295413968256717134e-04
5.997617967332122824e-01,1.264370503599249662e-04
6.030938067150634074e-01,1.163700113123996378e-04
6.064258166969146435e-01,1.194599549166500759e-04
6.097578266787657686e-01,1.141758628422123625e-04
6.130898366606170047e-01,1.123483948984090058e-04
6.164218466424681298e-01,1.094138011935167270e-04
6.197538566243193658e-01,1.006869834450783752e-04
6.230858666061704909e-01,1.033831768349844770e-04
6.264178765880217270e-01,9.862507375209461277e-05
6.297498865698728521e-01,1.016367703646365981e-04
6.330818965517240882e-01,9.885809478205124763e-05
6.364139065335752132e-01,9.199378167392286689e-05
6.397459165154264493e-01,8.737467567312422905e-05
6.430779264972775744e-01,9.304863117645550985e-05
6.464099364791288105e-01,8.657479232804535187e-05
6.497419464609799356e-01,8.743777895153689557e-05
6.530739564428311716e-01,7.956656628565267808e-05
6.564059664246822967e-01,8.781732532591107006e-05
6.597379764065335328e-01,8.234435270182230719e-05
6.630699863883846579e-01,8.019095490160188544e-05
6.664019963702358940e-01,7.631161309183299318e-05
6.697340063520870190e-01,7.962804273752347155e-05
6.730660163339382551e-01,7.518996564520393660e-05
6.763980263157893802e-01,7.428682573216892013e-05
6.797300362976406163e-01,7.205671737148465993e-05
6.830620462794917414e-01,7.330118480813420433e-05
6.863940562613429774e-01,6.929135494721284125e-05
6.897260662431941025e-01,6.674583226078487791e-05
6.930580762250453386e-01,6.725747396466158208e-05
6.963900862068964637e-01,6.347613213669432730e-05
6.997220961887476998e-01,6.922313087635799367e-05
7.030541061705988248e-01,6.251164250828163008e-05
7.063861161524500609e-01,6.549154930102412742e-05
7.097181261343011860e-01,6.304616795546922692e-05
7.130501361161523111e-01,6.546892870503169125e-05
7.163821460980035472e-01,6.116563784059033727e-05
7.197141560798546722e-01,6.096713238865180670e-05
7.230461660617059083e-01,6.012982768103439354e-05
7.263781760435570334e-01,6.154373766456712859e-05
7.297101860254082695e-01,5.880406874298003267e-05
7.330421960072593945e-01,5.975423666076622430e-05
7.363742059891106306e-01,5.480302383136154333e-05
7.397062159709617557e-01,6.102669331069170930e-05
7.430382259528129918e-01,5.453143572363405021e-05
7.463702359346641169e-01,5.216033327730718207e-05
